Customer ID,TotalSpend,TotalOrders,TotalProducts,AverageOrderValue,FirstPurchase,LastPurchase,CustomerTenure,TenureMonths,PurchaseFrequencyPerMonth,AverageSpendPerProduct,AverageQuantityPerOrder,Recency,Churn
13641.0,921.82,7,1080,18.4364,2009-12-05 13:17:00,2010-03-09 07:37:00,93,3.1,2.258064516129032,0.853537037037037,154.28571428571428,640,1
13642.0,501.97,5,252,4.36495652173913,2010-10-03 12:23:00,2011-05-08 12:34:00,217,7.233333333333333,0.6912442396313364,1.9919444444444443,50.4,215,1
13643.0,2112.17,15,894,19.73990654205608,2009-12-08 12:48:00,2011-11-08 15:37:00,700,23.33333333333333,0.6428571428571429,2.362606263982103,59.6,30,0
13644.0,2597.52,5,2060,17.55081081081081,2011-08-26 11:53:00,2011-12-01 08:18:00,96,3.2,1.5625,1.2609320388349514,412.0,8,0
13645.0,252.1,1,158,50.42,2011-08-11 16:11:00,2011-08-11 16:11:00,0,1.0,1.0,1.5955696202531646,158.0,119,1
13646.0,323.3,3,78,5.479661016949152,2010-11-05 11:02:00,2010-11-05 12:13:00,0,1.0,3.0,4.144871794871795,26.0,399,1
13647.0,3063.78,9,1802,21.72893617021277,2010-04-15 12:55:00,2011-11-30 12:00:00,593,19.766666666666666,0.4553119730185497,1.7002108768035518,200.22222222222223,9,0
13648.0,1679.01,11,928,14.85849557522124,2009-12-01 18:13:00,2010-11-04 14:46:00,337,11.233333333333333,0.9792284866468844,1.8092780172413796,84.36363636363636,399,1
13649.0,1678.88,6,863,13.324444444444444,2010-06-30 16:35:00,2011-03-28 11:51:00,270,9.0,0.6666666666666666,1.9453997682502897,143.83333333333334,256,1
13650.0,3098.5,16,1674,16.839673913043477,2010-01-26 08:44:00,2011-11-23 12:22:00,666,22.2,0.7207207207207208,1.8509557945041817,104.625,16,0
13651.0,208.95,4,60,13.93,2010-11-23 09:44:00,2011-11-04 14:59:00,346,11.533333333333331,0.3468208092485549,3.4825,15.0,34,0
13652.0,2570.85,5,1570,16.1688679245283,2010-02-25 17:37:00,2011-10-25 08:51:00,606,20.2,0.2475247524752475,1.6374840764331209,314.0,45,0
13653.0,152.2,1,72,16.91111111111111,2010-08-09 08:19:00,2010-08-09 08:19:00,0,1.0,1.0,2.113888888888889,72.0,487,1
13654.0,6308.0,11,4762,19.173252279635257,2009-12-02 11:43:00,2011-10-27 16:24:00,694,23.133333333333333,0.4755043227665706,1.3246535069298615,432.9090909090909,42,0
13655.0,2259.3,8,1212,18.368292682926832,2010-04-27 09:59:00,2011-08-17 14:25:00,477,15.9,0.5031446540880503,1.864108910891089,151.5,113,1
13656.0,1053.35,7,859,11.703888888888889,2010-04-23 12:50:00,2011-06-28 10:31:00,430,14.333333333333334,0.4883720930232558,1.2262514551804422,122.71428571428572,164,1
13657.0,382.14,2,209,23.88375,2011-05-22 12:35:00,2011-11-29 12:32:00,190,6.333333333333333,0.3157894736842105,1.828421052631579,104.5,10,0
13658.0,5772.07,13,2146,23.5594693877551,2010-02-05 13:17:00,2011-11-30 10:13:00,662,22.066666666666663,0.5891238670694864,2.6896877912395154,165.07692307692307,9,0
13659.0,4716.63,17,2504,16.32051903114187,2010-02-17 09:05:00,2011-05-26 19:56:00,463,15.433333333333334,1.101511879049676,1.883638178913738,147.2941176470588,196,1
13660.0,303.69,2,135,7.230714285714286,2010-11-04 16:10:00,2010-11-09 10:01:00,4,0.1333333333333333,15.0,2.249555555555556,67.5,395,1
13661.0,325.24,1,118,19.131764705882357,2010-04-15 14:58:00,2010-04-15 14:58:00,0,1.0,1.0,2.756271186440678,118.0,602,1
13662.0,2183.13,17,1152,14.75087837837838,2010-02-19 13:21:00,2011-09-15 12:04:00,572,19.066666666666663,0.8916083916083917,1.895078125,67.76470588235294,85,0
13663.0,2013.61,6,891,19.93673267326733,2010-03-03 10:11:00,2011-06-13 15:44:00,467,15.566666666666666,0.3854389721627409,2.259943883277217,148.5,178,1
13664.0,-13.14,1,-1,-13.14,2010-01-26 16:31:00,2010-01-26 16:31:00,0,1.0,1.0,13.14,-1.0,681,1
13665.0,1711.66,3,1652,16.147735849056602,2010-07-23 13:29:00,2010-11-18 13:06:00,117,3.9,0.7692307692307693,1.0361138014527844,550.6666666666666,385,1
13666.0,127.9,5,54,6.731578947368421,2009-12-04 10:48:00,2011-10-10 15:39:00,675,22.5,0.2222222222222222,2.3685185185185182,10.8,59,0
13667.0,305.02,1,154,3.505977011494253,2011-07-13 15:42:00,2011-07-13 15:42:00,0,1.0,1.0,1.9806493506493503,154.0,148,1
13668.0,12749.14,47,5982,15.70091133004926,2009-12-11 14:28:00,2011-12-07 12:14:00,725,24.166666666666668,1.9448275862068964,2.131250417920428,127.27659574468083,2,0
13669.0,413.55,3,393,29.539285714285715,2010-10-28 15:05:00,2011-10-20 09:32:00,356,11.866666666666667,0.2528089887640449,1.0522900763358778,131.0,50,0
13670.0,349.7,1,282,13.988,2011-09-25 15:25:00,2011-09-25 15:25:00,0,1.0,1.0,1.2400709219858157,282.0,74,0
13671.0,194.95,1,107,2.5651315789473683,2010-11-10 10:50:00,2010-11-10 10:50:00,0,1.0,1.0,1.8219626168224297,107.0,394,1
13672.0,162.07000000000002,7,80,5.788214285714287,2009-12-09 11:40:00,2011-02-11 13:55:00,429,14.3,0.4895104895104895,2.025875,11.428571428571429,300,1
13673.0,396.92,2,119,6.106461538461539,2011-11-07 15:40:00,2011-11-21 12:11:00,13,0.4333333333333333,4.615384615384615,3.3354621848739496,59.5,18,0
13674.0,215.88,2,98,13.4925,2010-10-03 10:41:00,2010-10-06 11:15:00,3,0.1,20.0,2.202857142857143,49.0,429,1
13675.0,486.8200000000001,2,330,19.472800000000003,2011-02-28 12:14:00,2011-07-11 12:57:00,133,4.433333333333334,0.4511278195488721,1.4752121212121214,165.0,150,1
13676.0,153.15,3,59,10.21,2010-03-30 16:53:00,2010-06-18 17:30:00,80,2.6666666666666665,1.125,2.5957627118644067,19.666666666666668,538,1
13677.0,556.1899999999999,2,218,5.19803738317757,2010-07-07 17:25:00,2010-10-31 11:32:00,115,3.8333333333333335,0.5217391304347826,2.5513302752293576,109.0,404,1
13678.0,232.6,1,924,14.5375,2011-07-11 10:14:00,2011-07-11 10:14:00,0,1.0,1.0,0.2517316017316017,924.0,151,1
13679.0,281.26,3,102,5.6252,2009-12-04 16:52:00,2010-08-03 12:13:00,241,8.033333333333333,0.3734439834024896,2.7574509803921567,34.0,493,1
13680.0,9915.56,13,4583,14.73337295690936,2009-12-04 14:14:00,2011-12-08 13:47:00,733,24.433333333333334,0.5320600272851296,2.1635522583460616,352.53846153846155,0,0
13681.0,827.83,4,360,14.523333333333332,2011-07-07 15:21:00,2011-11-22 11:13:00,137,4.566666666666666,0.8759124087591241,2.299527777777778,90.0,17,0
13682.0,59.5,1,10,19.83333333333333,2011-06-05 14:06:00,2011-06-05 14:06:00,0,1.0,1.0,5.95,10.0,186,1
13683.0,258.6,1,180,25.860000000000003,2010-09-08 10:00:00,2010-09-08 10:00:00,0,1.0,1.0,1.4366666666666668,180.0,457,1
13684.0,546.52,6,223,4.83646017699115,2010-03-28 14:48:00,2011-02-27 10:25:00,335,11.166666666666666,0.5373134328358209,2.4507623318385647,37.16666666666666,285,1
13685.0,3119.44,7,5056,79.98564102564103,2011-10-10 12:59:00,2011-12-07 11:41:00,57,1.9,3.68421052631579,0.6169778481012659,722.2857142857143,2,0
13686.0,409.04,3,378,12.030588235294118,2010-11-03 13:44:00,2011-06-10 09:10:00,218,7.266666666666667,0.4128440366972477,1.0821164021164025,126.0,182,1
13687.0,11880.84,1,87167,264.01866666666666,2010-09-27 16:30:00,2010-09-27 16:30:00,0,1.0,1.0,0.1362997464636846,87167.0,437,1
13688.0,375.5,1,130,75.1,2010-03-14 14:11:00,2010-03-14 14:11:00,0,1.0,1.0,2.8884615384615384,130.0,634,1
13689.0,1259.5,2,722,139.94444444444446,2010-09-21 10:27:00,2011-10-07 13:21:00,381,12.7,0.1574803149606299,1.744459833795014,361.0,62,0
13690.0,172.25,1,67,19.13888888888889,2011-10-11 15:03:00,2011-10-11 15:03:00,0,1.0,1.0,2.57089552238806,67.0,58,0
13691.0,212.78,1,145,3.9403703703703705,2010-11-08 17:34:00,2010-11-08 17:34:00,0,1.0,1.0,1.467448275862069,145.0,395,1
13692.0,3016.45,8,2089,30.46919191919192,2010-10-15 13:28:00,2011-11-15 11:17:00,395,13.166666666666666,0.6075949367088608,1.4439684059358544,261.125,24,0
13693.0,1948.32,13,871,17.395714285714284,2009-12-07 11:29:00,2011-01-18 15:23:00,407,13.566666666666666,0.9582309582309584,2.236877152698048,67.0,324,1
13694.0,190825.52,164,185442,122.48107830551989,2009-12-04 15:26:00,2011-12-06 09:32:00,731,24.366666666666667,6.730506155950752,1.0290307481584535,1130.7439024390244,3,0
13695.0,2770.73,16,1791,28.86177083333333,2010-05-11 11:07:00,2011-11-08 14:26:00,546,18.2,0.8791208791208791,1.5470295924064768,111.9375,30,0
13696.0,2008.7,4,546,80.348,2010-01-13 12:08:00,2010-10-14 09:44:00,273,9.1,0.4395604395604395,3.678937728937729,136.5,421,1
13697.0,151.29999999999998,1,177,12.608333333333333,2011-11-01 09:14:00,2011-11-01 09:14:00,0,1.0,1.0,0.8548022598870055,177.0,38,0
13698.0,465.53,2,231,11.63825,2010-01-27 09:02:00,2010-04-22 11:52:00,85,2.833333333333333,0.7058823529411764,2.0152813852813853,115.5,596,1
13699.0,711.4,3,214,17.785,2010-06-07 13:03:00,2011-07-07 16:51:00,395,13.166666666666666,0.2278481012658228,3.324299065420561,71.33333333333333,154,1
13700.0,2586.21,14,2798,10.470485829959514,2010-02-07 10:53:00,2011-11-13 13:00:00,644,21.466666666666665,0.6521739130434783,0.9243066476054324,199.8571428571429,25,0
13701.0,159.55,2,79,15.955000000000002,2010-09-19 12:39:00,2010-09-28 18:34:00,9,0.3,6.666666666666667,2.019620253164557,39.5,436,1
13702.0,135.18,1,74,27.036,2010-09-20 11:40:00,2010-09-20 11:40:00,0,1.0,1.0,1.8267567567567569,74.0,445,1
13703.0,99.5,3,10,1.363013698630137,2010-10-20 13:11:00,2011-01-25 13:10:00,96,3.2,0.9375,9.95,3.333333333333333,317,1
13704.0,2295.31,10,1528,17.002296296296297,2011-09-12 14:40:00,2011-12-04 15:13:00,83,2.7666666666666666,3.614457831325301,1.5021662303664922,152.8,4,0
13705.0,2035.33,7,1009,24.23011904761905,2010-03-25 17:19:00,2011-12-02 12:32:00,616,20.53333333333333,0.3409090909090909,2.0171754212091177,144.14285714285714,7,0
13706.0,631.17,2,301,16.609736842105264,2010-03-23 09:18:00,2011-02-10 09:21:00,324,10.8,0.1851851851851851,2.096910299003322,150.5,302,1
13707.0,3365.86,5,2210,21.715225806451613,2010-06-21 11:57:00,2011-03-17 18:03:00,269,8.966666666666667,0.5576208178438662,1.5230135746606337,442.0,266,1
13708.0,296.88,1,306,5.821176470588235,2011-03-13 13:46:00,2011-03-13 13:46:00,0,1.0,1.0,0.9701960784313726,306.0,270,1
13709.0,7512.81,22,4115,17.97322966507177,2010-01-11 10:40:00,2011-12-06 10:28:00,693,23.1,0.9523809523809524,1.8257132442284327,187.04545454545453,3,0
13710.0,509.52,3,336,33.968,2010-04-06 12:54:00,2011-11-08 08:16:00,580,19.33333333333333,0.1551724137931034,1.5164285714285717,112.0,31,0
13711.0,1632.61,15,796,15.850582524271848,2009-12-01 14:01:00,2011-05-05 10:31:00,519,17.3,0.8670520231213873,2.0510175879396986,53.06666666666667,218,1
13712.0,766.42,2,1128,23.224848484848483,2010-04-08 11:16:00,2011-04-07 12:33:00,364,12.133333333333333,0.1648351648351648,0.6794503546099291,564.0,246,1
13713.0,743.26,3,286,9.064146341463417,2010-05-05 16:48:00,2010-10-27 16:18:00,174,5.8,0.5172413793103449,2.598811188811189,95.33333333333331,407,1
13714.0,161.35,1,50,5.378333333333333,2010-08-31 13:57:00,2010-08-31 13:57:00,0,1.0,1.0,3.227,50.0,464,1
13715.0,8438.34,21,4919,15.626555555555557,2010-03-11 15:33:00,2011-03-03 19:21:00,357,11.9,1.7647058823529411,1.7154584265094532,234.23809523809524,280,1
13716.0,138.28,1,138,6.584761904761905,2011-03-15 13:49:00,2011-03-15 13:49:00,0,1.0,1.0,1.0020289855072464,138.0,268,1
13717.0,1748.05,11,2141,13.764173228346456,2010-08-11 09:40:00,2011-11-07 14:13:00,453,15.1,0.728476821192053,0.816464269033162,194.63636363636363,31,0
13718.0,306.55,2,173,25.54583333333333,2011-02-17 11:58:00,2011-04-07 13:24:00,49,1.6333333333333333,1.2244897959183674,1.7719653179190753,86.5,245,1
13719.0,2815.25,11,1599,11.216135458167331,2010-05-17 14:36:00,2011-11-24 15:26:00,556,18.53333333333333,0.5935251798561151,1.7606316447779862,145.36363636363637,14,0
13720.0,799.9,4,501,18.60232558139535,2011-03-30 09:17:00,2011-08-15 12:46:00,138,4.6,0.8695652173913044,1.5966067864271456,125.25,116,1
13721.0,741.54,2,512,17.655714285714286,2010-11-09 17:59:00,2011-11-03 14:05:00,358,11.933333333333334,0.1675977653631284,1.4483203125,256.0,35,0
13722.0,5629.16,11,3058,29.62715789473684,2010-03-03 14:13:00,2011-08-11 15:26:00,526,17.533333333333335,0.6273764258555132,1.8407979071288425,278.0,119,1
13723.0,1209.2,6,629,20.494915254237288,2010-04-07 14:32:00,2011-05-06 17:04:00,394,13.133333333333333,0.4568527918781726,1.92241653418124,104.83333333333331,216,1
13724.0,213.01,1,130,5.071666666666667,2010-03-12 15:28:00,2010-03-12 15:28:00,0,1.0,1.0,1.6385384615384615,130.0,636,1
13725.0,1809.81,11,659,15.337372881355932,2011-02-04 12:18:00,2011-10-21 10:03:00,258,8.6,1.2790697674418603,2.746297420333839,59.90909090909091,49,0
13726.0,1079.66,2,1054,25.70619047619047,2011-08-31 11:06:00,2011-11-01 10:49:00,61,2.033333333333333,0.9836065573770492,1.024345351043643,527.0,38,0
13727.0,1067.3,9,367,12.556470588235294,2009-12-09 13:25:00,2011-11-11 09:46:00,701,23.366666666666667,0.3851640513552068,2.908174386920981,40.77777777777778,28,0
13728.0,2855.17,16,1269,17.409573170731708,2009-12-09 17:13:00,2011-11-03 10:49:00,693,23.1,0.6926406926406926,2.2499369582348305,79.3125,36,0
13729.0,676.4300000000001,5,405,15.373409090909092,2010-01-24 14:57:00,2010-09-30 10:44:00,248,8.266666666666667,0.6048387096774193,1.6701975308641976,81.0,435,1
13730.0,752.6,2,488,17.50232558139535,2011-07-01 12:47:00,2011-07-27 08:35:00,25,0.8333333333333334,2.4,1.5422131147540985,244.0,135,1
13731.0,610.59,2,278,16.068157894736842,2011-04-07 10:10:00,2011-05-04 14:33:00,27,0.9,2.2222222222222223,2.1963669064748204,139.0,218,1
13732.0,491.86,1,498,14.904848484848486,2011-11-11 15:49:00,2011-11-11 15:49:00,0,1.0,1.0,0.9876706827309236,498.0,27,0
13733.0,484.53,3,333,16.151,2009-12-04 15:28:00,2010-10-25 12:18:00,324,10.8,0.2777777777777777,1.4550450450450452,111.0,410,1
13734.0,3451.29,6,210,115.043,2010-04-16 08:42:00,2010-07-19 12:04:00,94,3.1333333333333333,1.9148936170212767,16.434714285714286,35.0,508,1
13735.0,9472.81,22,4070,13.869414348462664,2009-12-13 13:31:00,2011-11-15 11:14:00,701,23.366666666666667,0.94151212553495,2.3274717444717443,185.0,24,0
13736.0,2715.01,12,1540,4.779947183098592,2009-12-06 12:07:00,2011-12-04 15:19:00,728,24.266666666666666,0.4945054945054945,1.7629935064935067,128.33333333333334,4,0
13737.0,339.6,1,125,11.32,2011-05-23 16:32:00,2011-05-23 16:32:00,0,1.0,1.0,2.7168,125.0,199,1
13738.0,440.93,1,240,4.792717391304348,2010-11-08 15:23:00,2010-11-08 15:23:00,0,1.0,1.0,1.837208333333333,240.0,395,1
13739.0,292.2,2,76,48.7,2010-06-30 10:25:00,2011-11-21 13:35:00,509,16.966666666666665,0.1178781925343811,3.844736842105263,38.0,17,0
13740.0,1597.77,5,991,16.818631578947368,2009-12-02 12:22:00,2011-04-13 10:32:00,496,16.533333333333335,0.3024193548387096,1.6122805247225025,198.2,240,1
13741.0,666.33,4,217,19.038,2011-05-06 13:43:00,2011-09-29 09:19:00,145,4.833333333333333,0.8275862068965518,3.0706451612903227,54.25,71,0
13742.0,3102.42,14,1116,9.605015479876162,2011-01-23 14:59:00,2011-11-23 11:07:00,303,10.1,1.3861386138613865,2.77994623655914,79.71428571428571,16,0
13743.0,1340.15,8,1775,31.90833333333333,2011-03-25 14:46:00,2011-12-07 10:09:00,256,8.533333333333333,0.9375,0.7550140845070422,221.875,2,0
13744.0,1156.36,2,1249,16.060555555555553,2011-02-20 14:08:00,2011-09-05 15:19:00,197,6.566666666666666,0.3045685279187817,0.9258286629303442,624.5,94,1
13745.0,761.27,4,1121,12.902881355932204,2010-06-11 17:19:00,2011-07-11 14:21:00,394,13.133333333333333,0.3045685279187817,0.6790990187332738,280.25,150,1
13746.0,176.69,1,83,19.63222222222222,2010-10-22 11:55:00,2010-10-22 11:55:00,0,1.0,1.0,2.1287951807228915,83.0,413,1
13747.0,249.4,2,68,41.56666666666666,2010-10-11 09:15:00,2010-12-01 10:37:00,51,1.7,1.1764705882352942,3.667647058823529,34.0,373,1
13748.0,2268.35,9,1108,38.44661016949152,2009-12-01 16:44:00,2011-09-05 09:45:00,642,21.4,0.4205607476635514,2.0472472924187723,123.11111111111111,95,1
13749.0,-10.25,1,-7,-5.125,2010-01-07 16:52:00,2010-01-07 16:52:00,0,1.0,1.0,1.4642857142857142,-7.0,700,1
13750.0,3563.6,13,1360,46.28051948051948,2010-04-01 14:49:00,2011-10-17 12:16:00,563,18.766666666666666,0.6927175843694494,2.6202941176470587,104.6153846153846,53,0
13751.0,296.25,1,152,32.916666666666664,2011-02-24 15:56:00,2011-02-24 15:56:00,0,1.0,1.0,1.949013157894737,152.0,287,1
13752.0,1590.73,7,1007,16.744526315789475,2010-06-30 10:23:00,2011-08-07 14:16:00,403,13.433333333333334,0.5210918114143921,1.5796722939424033,143.85714285714286,123,1
13753.0,2094.57,4,1450,26.182125,2009-12-03 10:20:00,2011-02-25 12:48:00,449,14.966666666666669,0.2672605790645879,1.4445310344827584,362.5,287,1
13754.0,447.05,3,315,21.28809523809524,2010-09-28 15:29:00,2011-07-11 11:51:00,285,9.5,0.3157894736842105,1.4192063492063491,105.0,151,1
13755.0,2154.68,10,1241,6.281865889212828,2011-10-07 15:45:00,2011-12-06 12:26:00,59,1.9666666666666663,5.084745762711865,1.73624496373892,124.1,3,0
13756.0,9147.2,25,5415,26.134857142857143,2009-12-15 15:18:00,2011-12-07 16:44:00,722,24.066666666666663,1.0387811634349031,1.6892336103416437,216.6,1,0
13757.0,195.55,1,54,24.44375,2010-02-03 12:37:00,2010-02-03 12:37:00,0,1.0,1.0,3.621296296296297,54.0,674,1
13758.0,9263.14,19,5059,29.40679365079365,2009-12-01 10:06:00,2011-11-28 11:11:00,727,24.23333333333333,0.7840440165061898,1.8310219410950777,266.2631578947368,11,0
13759.0,659.4100000000001,2,287,26.376400000000004,2011-09-29 15:40:00,2011-11-06 14:47:00,37,1.2333333333333334,1.6216216216216215,2.297595818815332,143.5,32,0
13760.0,1358.64,6,619,11.322,2010-04-25 13:10:00,2011-10-16 16:13:00,539,17.966666666666665,0.3339517625231911,2.194894991922456,103.16666666666669,53,0
13761.0,1952.17,6,1079,16.001393442622952,2010-02-21 11:08:00,2011-10-20 14:01:00,606,20.2,0.297029702970297,1.8092400370713624,179.83333333333334,49,0
13762.0,2165.76,6,2336,51.56571428571429,2010-01-10 12:13:00,2011-05-19 15:23:00,494,16.466666666666665,0.3643724696356276,0.927123287671233,389.3333333333333,203,1
13763.0,5181.99,6,3220,97.77339622641507,2010-09-30 17:39:00,2011-10-07 15:13:00,371,12.366666666666667,0.4851752021563342,1.6093136645962731,536.6666666666666,62,0
13764.0,2953.26,6,2099,7.854414893617021,2010-03-07 12:56:00,2011-09-30 12:03:00,571,19.03333333333333,0.3152364273204903,1.4069842782277275,349.8333333333333,70,0
13765.0,352.821,1,297,20.75417647058824,2010-02-24 13:46:00,2010-02-24 13:46:00,0,1.0,1.0,1.187949494949495,297.0,652,1
13766.0,190.35,1,137,11.197058823529412,2010-08-01 14:25:00,2010-08-01 14:25:00,0,1.0,1.0,1.3894160583941606,137.0,494,1
13767.0,35115.68,96,15139,41.75467300832342,2009-12-01 10:52:00,2011-12-07 15:00:00,736,24.53333333333333,3.913043478260869,2.3195508289847413,157.69791666666666,1,0
13768.0,758.07,8,357,17.629534883720932,2009-12-01 12:33:00,2010-05-25 10:19:00,174,5.8,1.3793103448275863,2.1234453781512608,44.625,563,1
13769.0,5766.63,29,2558,19.416262626262625,2009-12-16 11:59:00,2011-12-07 15:08:00,721,24.03333333333333,1.2066574202496532,2.2543510555121187,88.20689655172414,1,0
13770.0,785.37,4,468,16.361875,2009-12-09 14:44:00,2010-10-13 15:10:00,308,10.266666666666667,0.3896103896103896,1.6781410256410256,117.0,421,1
13771.0,5726.07,10,3139,26.38741935483871,2010-02-25 12:37:00,2011-10-06 14:18:00,588,19.6,0.5102040816326531,1.8241701178719336,313.9,63,0
13772.0,3094.72,9,1434,5.363466204506065,2010-02-23 13:55:00,2011-11-06 11:43:00,620,20.666666666666668,0.4354838709677419,2.1581032078103206,159.33333333333334,33,0
13773.0,301.54,2,174,15.870526315789474,2010-02-18 10:27:00,2010-11-08 11:49:00,263,8.766666666666667,0.2281368821292775,1.7329885057471266,87.0,396,1
13774.0,345.0,1,192,15.681818181818182,2011-09-19 12:06:00,2011-09-19 12:06:00,0,1.0,1.0,1.796875,192.0,81,0
13775.0,1049.66,1,455,16.661269841269842,2010-04-28 12:15:00,2010-04-28 12:15:00,0,1.0,1.0,2.306945054945055,455.0,590,1
13776.0,-340.17,8,-4,-42.52125,2010-01-26 16:51:00,2010-10-07 16:59:00,254,8.466666666666667,0.9448818897637796,85.0425,-0.5,427,1
13777.0,56016.57,73,26566,129.07043778801844,2009-12-02 09:47:00,2011-12-09 12:25:00,737,24.566666666666663,2.971506105834464,2.108581269291576,363.9178082191781,0,0
13778.0,1116.54,5,510,24.812,2010-05-23 13:34:00,2011-08-28 15:25:00,462,15.4,0.3246753246753247,2.1892941176470586,102.0,102,1
13779.0,161.13,1,53,5.967777777777777,2010-07-12 11:24:00,2010-07-12 11:24:00,0,1.0,1.0,3.040188679245283,53.0,515,1
13780.0,735.82,3,481,7.3582,2010-10-28 19:51:00,2011-12-02 13:49:00,399,13.3,0.225563909774436,1.52977130977131,160.33333333333334,6,0
13781.0,770.88,4,299,13.29103448275862,2009-12-18 15:46:00,2011-04-03 12:08:00,470,15.666666666666666,0.2553191489361702,2.5781939799331104,74.75,250,1
13782.0,1785.77,14,648,7.288857142857143,2009-12-06 12:52:00,2011-11-27 11:54:00,720,24.0,0.5833333333333334,2.755817901234568,46.285714285714285,12,0
13783.0,1542.09,4,3437,154.209,2010-02-04 13:47:00,2010-08-09 09:23:00,185,6.166666666666667,0.6486486486486486,0.4486732615653185,859.25,487,1
13784.0,2897.18,15,2822,64.38177777777777,2010-09-15 12:27:00,2011-11-30 09:33:00,440,14.666666666666666,1.0227272727272727,1.0266406803685328,188.13333333333333,9,0
13785.0,542.49,4,151,18.083,2010-09-05 16:01:00,2010-10-07 09:25:00,31,1.0333333333333334,3.870967741935484,3.5926490066225165,37.75,428,1
13786.0,2736.41,8,1639,21.71753968253968,2009-12-03 15:32:00,2010-12-07 13:53:00,368,12.266666666666667,0.6521739130434783,1.6695607077486272,204.875,366,1
13787.0,1173.7,9,987,12.486170212765956,2010-01-14 10:13:00,2011-09-25 12:06:00,619,20.633333333333333,0.4361873990306947,1.1891590678824722,109.66666666666669,75,0
13788.0,3.75,1,1,3.75,2010-07-22 15:50:00,2010-07-22 15:50:00,0,1.0,1.0,3.75,1.0,504,1
13789.0,239.46,1,258,13.303333333333333,2010-11-16 15:31:00,2010-11-16 15:31:00,0,1.0,1.0,0.9281395348837208,258.0,387,1
13790.0,348.8,1,748,7.751111111111111,2011-12-05 15:48:00,2011-12-05 15:48:00,0,1.0,1.0,0.4663101604278075,748.0,3,0
13791.0,1047.68,3,828,61.62823529411765,2011-06-24 16:38:00,2011-10-27 14:38:00,124,4.133333333333334,0.7258064516129031,1.2653140096618358,276.0,42,0
13792.0,383.95,3,156,16.693478260869565,2010-10-13 11:05:00,2011-10-04 14:31:00,356,11.866666666666667,0.2528089887640449,2.4612179487179486,52.0,65,0
13793.0,96.0,1,52,13.714285714285714,2010-03-03 08:25:00,2010-03-03 08:25:00,0,1.0,1.0,1.8461538461538465,52.0,646,1
13794.0,126.03,1,63,14.003333333333334,2010-06-11 12:30:00,2010-06-11 12:30:00,0,1.0,1.0,2.0004761904761903,63.0,546,1
13795.0,836.3,4,1250,28.83793103448276,2010-03-12 12:44:00,2010-11-16 17:25:00,249,8.3,0.4819277108433734,0.66904,312.5,387,1
13796.0,289.7,1,218,13.168181818181818,2010-07-28 14:45:00,2010-07-28 14:45:00,0,1.0,1.0,1.3288990825688072,218.0,498,1
13797.0,1168.45,4,570,14.605625,2010-03-02 12:17:00,2010-09-29 10:34:00,210,7.0,0.5714285714285714,2.0499122807017547,142.5,436,1
13798.0,73573.47,125,47410,80.49613785557987,2009-12-08 16:21:00,2011-12-08 15:51:00,729,24.3,5.144032921810699,1.5518555157139844,379.28,0,0
13799.0,2039.82,13,1358,17.584655172413793,2010-03-05 16:39:00,2011-08-15 12:07:00,527,17.566666666666666,0.7400379506641366,1.5020765832106038,104.46153846153848,116,1
13800.0,1679.56,3,891,23.00767123287671,2009-12-03 10:03:00,2011-02-03 12:27:00,427,14.233333333333333,0.2107728337236534,1.885028058361392,297.0,309,1
13801.0,324.8,1,168,14.121739130434785,2011-10-04 10:15:00,2011-10-04 10:15:00,0,1.0,1.0,1.9333333333333331,168.0,66,0
13802.0,25491.56,24,13830,55.780218818380746,2010-02-16 10:11:00,2011-07-24 13:26:00,523,17.433333333333334,1.3766730401529637,1.8432075198843096,576.25,137,1
13803.0,1319.11,4,819,16.697594936708864,2010-03-31 10:00:00,2011-03-29 12:57:00,363,12.1,0.3305785123966942,1.6106349206349209,204.75,254,1
13804.0,3208.52,9,1833,18.985325443786984,2010-09-29 10:26:00,2011-11-09 12:32:00,406,13.533333333333331,0.6650246305418719,1.7504200763775233,203.66666666666663,30,0
13805.0,924.6,2,1900,71.12307692307692,2011-08-02 15:29:00,2011-10-18 14:50:00,76,2.533333333333333,0.7894736842105263,0.4866315789473684,950.0,51,0
13806.0,256.38,1,56,25.638,2011-10-07 11:43:00,2011-10-07 11:43:00,0,1.0,1.0,4.578214285714286,56.0,63,0
13807.0,509.9,4,150,14.99705882352941,2009-12-04 12:41:00,2010-12-07 15:48:00,368,12.266666666666667,0.3260869565217391,3.3993333333333333,37.5,366,1
13808.0,1747.66,5,782,22.99552631578948,2011-09-04 12:07:00,2011-12-04 12:18:00,91,3.033333333333333,1.6483516483516485,2.2348593350383634,156.4,5,0
13809.0,679.7,3,281,27.188,2010-09-05 11:42:00,2011-02-07 13:15:00,155,5.166666666666667,0.5806451612903225,2.418861209964413,93.66666666666669,304,1
13810.0,899.51,4,311,24.98638888888889,2011-10-14 12:57:00,2011-11-11 08:33:00,27,0.9,4.444444444444445,2.8923151125401927,77.75,28,0
13811.0,591.75,4,67,42.267857142857146,2011-04-14 18:40:00,2011-06-09 09:54:00,55,1.8333333333333333,2.181818181818182,8.832089552238806,16.75,183,1
13812.0,539.0,3,333,14.97222222222222,2011-08-26 12:54:00,2011-10-28 14:27:00,63,2.1,1.4285714285714286,1.6186186186186189,111.0,41,0
