Customer ID,TotalSpend,TotalOrders,TotalProducts,AverageOrderValue,FirstPurchase_x,LastPurchase_x,CustomerTenure,FirstPurchase_y,LastPurchase_y,FirstPurchase,LastPurchase,TenureMonths,PurchaseFrequencyPerMonth,AverageSpendPerProduct,AverageQuantityPerOrder
13102.0,11440.12,42,6510,22.789083665338648,2010-05-06 13:12:00,2011-12-08 12:52:00,580,2010-05-06 13:12:00,2011-12-08 12:52:00,2010-05-06 13:12:00,2011-12-08 12:52:00,19.333333333333332,2.1724137931034484,1.75731490015361,155.0
13103.0,709.64,3,426,21.504242424242424,2010-05-11 14:41:00,2011-10-31 09:38:00,537,2010-05-11 14:41:00,2011-10-31 09:38:00,2010-05-11 14:41:00,2011-10-31 09:38:00,17.9,0.1675977653631285,1.6658215962441314,142.0
13104.0,1709.1,9,834,56.97,2010-02-24 15:06:00,2011-12-06 13:10:00,649,2010-02-24 15:06:00,2011-12-06 13:10:00,2010-02-24 15:06:00,2011-12-06 13:10:00,21.633333333333333,0.41602465331278893,2.0492805755395684,92.66666666666667
13105.0,72.0,1,100,72.0,2010-09-29 13:41:00,2010-09-29 13:41:00,0,2010-09-29 13:41:00,2010-09-29 13:41:00,2010-09-29 13:41:00,2010-09-29 13:41:00,1.0,1.0,0.72,100.0
13106.0,586.46,3,227,34.49764705882353,2010-10-22 13:10:00,2011-08-03 11:50:00,284,2010-10-22 13:10:00,2011-08-03 11:50:00,2010-10-22 13:10:00,2011-08-03 11:50:00,9.466666666666667,0.31690140845070425,2.58352422907489,75.66666666666667
13107.0,5109.62,15,4255,27.035026455026454,2009-12-08 18:43:00,2011-10-26 14:52:00,686,2009-12-08 18:43:00,2011-10-26 14:52:00,2009-12-08 18:43:00,2011-10-26 14:52:00,22.866666666666667,0.6559766763848396,1.2008507638072856,283.6666666666667
13108.0,1098.52,2,1043,24.411555555555555,2010-09-30 17:09:00,2010-12-02 10:35:00,62,2010-09-30 17:09:00,2010-12-02 10:35:00,2010-09-30 17:09:00,2010-12-02 10:35:00,2.066666666666667,0.9677419354838709,1.0532310642377756,521.5
13109.0,1107.58,7,750,14.967297297297296,2010-06-06 12:59:00,2011-12-07 12:38:00,548,2010-06-06 12:59:00,2011-12-07 12:38:00,2010-06-06 12:59:00,2011-12-07 12:38:00,18.266666666666666,0.3832116788321168,1.4767733333333333,107.14285714285714
13110.0,2896.17,14,757,11.40224409448819,2009-12-01 14:14:00,2011-11-08 14:30:00,707,2009-12-01 14:14:00,2011-11-08 14:30:00,2009-12-01 14:14:00,2011-11-08 14:30:00,23.566666666666666,0.594059405940594,3.825852047556143,54.07142857142857
13111.0,321.88,1,180,26.823333333333334,2009-12-21 09:00:00,2009-12-21 09:00:00,0,2009-12-21 09:00:00,2009-12-21 09:00:00,2009-12-21 09:00:00,2009-12-21 09:00:00,1.0,1.0,1.7882222222222222,180.0
13112.0,-5.439999999999998,3,-1,-1.0879999999999996,2009-12-08 17:40:00,2010-06-16 17:03:00,189,2009-12-08 17:40:00,2010-06-16 17:03:00,2009-12-08 17:40:00,2010-06-16 17:03:00,6.3,0.4761904761904762,5.439999999999998,-0.3333333333333333
13113.0,16600.25,60,4047,33.333835341365464,2010-03-28 16:13:00,2011-12-09 12:49:00,620,2010-03-28 16:13:00,2011-12-09 12:49:00,2010-03-28 16:13:00,2011-12-09 12:49:00,20.666666666666668,2.9032258064516125,4.1018655794415615,67.45
13114.0,234.38,1,74,14.64875,2009-12-09 09:56:00,2009-12-09 09:56:00,0,2009-12-09 09:56:00,2009-12-09 09:56:00,2009-12-09 09:56:00,2009-12-09 09:56:00,1.0,1.0,3.167297297297297,74.0
13115.0,5374.45,23,3893,16.23700906344411,2010-02-17 13:06:00,2011-12-01 09:39:00,651,2010-02-17 13:06:00,2011-12-01 09:39:00,2010-02-17 13:06:00,2011-12-01 09:39:00,21.7,1.0599078341013826,1.3805419984587721,169.2608695652174
13116.0,485.19,2,290,15.651290322580644,2011-07-24 14:33:00,2011-08-14 14:36:00,21,2011-07-24 14:33:00,2011-08-14 14:36:00,2011-07-24 14:33:00,2011-08-14 14:36:00,0.7,2.857142857142857,1.6730689655172413,145.0
13117.0,2642.11,19,2065,13.97941798941799,2010-03-26 13:50:00,2011-11-18 12:02:00,601,2010-03-26 13:50:00,2011-11-18 12:02:00,2010-03-26 13:50:00,2011-11-18 12:02:00,20.033333333333335,0.9484193011647254,1.2794721549636805,108.6842105263158
13118.0,2334.1,12,811,15.355921052631578,2010-09-26 15:46:00,2011-11-20 12:46:00,419,2010-09-26 15:46:00,2011-11-20 12:46:00,2010-09-26 15:46:00,2011-11-20 12:46:00,13.966666666666667,0.8591885441527446,2.878051787916153,67.58333333333333
13119.0,134.9,1,110,12.263636363636364,2010-02-09 08:38:00,2010-02-09 08:38:00,0,2010-02-09 08:38:00,2010-02-09 08:38:00,2010-02-09 08:38:00,2010-02-09 08:38:00,1.0,1.0,1.2263636363636363,110.0
13120.0,30.599999999999998,1,12,30.599999999999998,2011-04-15 10:19:00,2011-04-15 10:19:00,0,2011-04-15 10:19:00,2011-04-15 10:19:00,2011-04-15 10:19:00,2011-04-15 10:19:00,1.0,1.0,2.55,12.0
13121.0,254.73,2,227,4.806226415094339,2011-03-15 16:47:00,2011-03-15 16:51:00,0,2011-03-15 16:47:00,2011-03-15 16:51:00,2011-03-15 16:47:00,2011-03-15 16:51:00,1.0,2.0,1.12215859030837,113.5
13122.0,922.39,2,585,16.77072727272727,2011-04-13 14:12:00,2011-09-06 15:53:00,146,2011-04-13 14:12:00,2011-09-06 15:53:00,2011-04-13 14:12:00,2011-09-06 15:53:00,4.866666666666666,0.4109589041095891,1.5767350427350426,292.5
13123.0,506.75,2,268,11.261111111111111,2010-06-28 12:43:00,2010-08-24 10:18:00,56,2010-06-28 12:43:00,2010-08-24 10:18:00,2010-06-28 12:43:00,2010-08-24 10:18:00,1.8666666666666667,1.0714285714285714,1.890858208955224,134.0
13124.0,4782.45,4,2783,16.048489932885907,2010-11-19 15:50:00,2011-09-11 12:45:00,295,2010-11-19 15:50:00,2011-09-11 12:45:00,2010-11-19 15:50:00,2011-09-11 12:45:00,9.833333333333334,0.4067796610169491,1.7184513115343154,695.75
13125.0,158.57,1,54,7.55095238095238,2010-07-04 11:58:00,2010-07-04 11:58:00,0,2010-07-04 11:58:00,2010-07-04 11:58:00,2010-07-04 11:58:00,2010-07-04 11:58:00,1.0,1.0,2.9364814814814815,54.0
13126.0,3902.47,19,3381,15.0095,2010-03-02 12:24:00,2011-12-05 10:00:00,642,2010-03-02 12:24:00,2011-12-05 10:00:00,2010-03-02 12:24:00,2011-12-05 10:00:00,21.4,0.8878504672897197,1.1542354333037563,177.94736842105263
13127.0,259.17,1,127,17.278000000000002,2011-09-23 10:26:00,2011-09-23 10:26:00,0,2011-09-23 10:26:00,2011-09-23 10:26:00,2011-09-23 10:26:00,2011-09-23 10:26:00,1.0,1.0,2.040708661417323,127.0
13128.0,263.5,1,31,263.5,2010-03-18 15:08:00,2010-03-18 15:08:00,0,2010-03-18 15:08:00,2010-03-18 15:08:00,2010-03-18 15:08:00,2010-03-18 15:08:00,1.0,1.0,8.5,31.0
13129.0,233.25,2,296,21.204545454545453,2010-06-28 11:54:00,2010-09-13 13:47:00,77,2010-06-28 11:54:00,2010-09-13 13:47:00,2010-06-28 11:54:00,2010-09-13 13:47:00,2.566666666666667,0.7792207792207791,0.7880067567567568,148.0
13130.0,64.0,1,32,32.0,2011-09-06 15:30:00,2011-09-06 15:30:00,0,2011-09-06 15:30:00,2011-09-06 15:30:00,2011-09-06 15:30:00,2011-09-06 15:30:00,1.0,1.0,2.0,32.0
13131.0,3279.77,8,1519,21.720331125827816,2010-02-09 09:47:00,2011-11-16 13:21:00,645,2010-02-09 09:47:00,2011-11-16 13:21:00,2010-02-09 09:47:00,2011-11-16 13:21:00,21.5,0.37209302325581395,2.1591639236339697,189.875
13132.0,77.3,1,20,25.766666666666666,2011-03-23 12:44:00,2011-03-23 12:44:00,0,2011-03-23 12:44:00,2011-03-23 12:44:00,2011-03-23 12:44:00,2011-03-23 12:44:00,1.0,1.0,3.8649999999999998,20.0
13133.0,200.45000000000002,3,55,16.70416666666667,2010-09-06 15:30:00,2011-03-11 10:31:00,185,2010-09-06 15:30:00,2011-03-11 10:31:00,2010-09-06 15:30:00,2011-03-11 10:31:00,6.166666666666667,0.48648648648648646,3.644545454545455,18.333333333333332
13134.0,2422.28,9,1349,18.9240625,2010-10-19 13:21:00,2011-09-28 09:22:00,343,2010-10-19 13:21:00,2011-09-28 09:22:00,2010-10-19 13:21:00,2011-09-28 09:22:00,11.433333333333334,0.7871720116618076,1.7956115641215717,149.88888888888889
13135.0,3371.45,2,4423,187.30277777777778,2010-08-05 17:28:00,2011-05-27 10:52:00,294,2010-08-05 17:28:00,2011-05-27 10:52:00,2010-08-05 17:28:00,2011-05-27 10:52:00,9.8,0.2040816326530612,0.7622541261587158,2211.5
13136.0,6077.8,24,3038,17.6168115942029,2009-12-08 17:27:00,2011-10-20 19:13:00,681,2009-12-08 17:27:00,2011-10-20 19:13:00,2009-12-08 17:27:00,2011-10-20 19:13:00,22.7,1.0572687224669604,2.0005924950625413,126.58333333333333
13137.0,7667.37,17,4293,5.317177531206657,2010-07-25 15:40:00,2011-11-29 12:09:00,491,2010-07-25 15:40:00,2011-11-29 12:09:00,2010-07-25 15:40:00,2011-11-29 12:09:00,16.366666666666667,1.0386965376782078,1.7860167714884696,252.52941176470588
13138.0,1454.49,8,717,14.5449,2010-11-08 11:45:00,2011-11-17 16:51:00,374,2010-11-08 11:45:00,2011-11-17 16:51:00,2010-11-08 11:45:00,2011-11-17 16:51:00,12.466666666666667,0.6417112299465241,2.0285774058577406,89.625
13139.0,8193.83,9,4607,30.460334572490705,2010-09-28 09:12:00,2011-11-23 13:54:00,421,2010-09-28 09:12:00,2011-11-23 13:54:00,2010-09-28 09:12:00,2011-11-23 13:54:00,14.033333333333333,0.6413301662707839,1.7785608856088562,511.8888888888889
13140.0,1215.68,5,648,9.964590163934426,2010-08-05 19:05:00,2011-08-23 15:33:00,382,2010-08-05 19:05:00,2011-08-23 15:33:00,2010-08-05 19:05:00,2011-08-23 15:33:00,12.733333333333333,0.39267015706806285,1.8760493827160494,129.6
13141.0,7536.63,21,5134,17.486380510440835,2009-12-09 13:34:00,2011-09-16 09:54:00,645,2009-12-09 13:34:00,2011-09-16 09:54:00,2009-12-09 13:34:00,2011-09-16 09:54:00,21.5,0.9767441860465116,1.4679840280483054,244.47619047619048
13142.0,307.09,1,258,13.351739130434781,2011-11-20 16:07:00,2011-11-20 16:07:00,0,2011-11-20 16:07:00,2011-11-20 16:07:00,2011-11-20 16:07:00,2011-11-20 16:07:00,1.0,1.0,1.1902713178294573,258.0
13143.0,399.2,2,196,16.633333333333333,2010-05-04 12:22:00,2010-05-06 16:34:00,2,2010-05-04 12:22:00,2010-05-06 16:34:00,2010-05-04 12:22:00,2010-05-06 16:34:00,0.06666666666666667,30.0,2.036734693877551,98.0
13144.0,135.35,2,29,22.558333333333334,2010-10-04 14:14:00,2011-01-11 11:15:00,98,2010-10-04 14:14:00,2011-01-11 11:15:00,2010-10-04 14:14:00,2011-01-11 11:15:00,3.2666666666666666,0.6122448979591837,4.667241379310345,14.5
13145.0,1419.77,8,263,129.07,2010-04-19 11:11:00,2011-10-31 12:45:00,560,2010-04-19 11:11:00,2011-10-31 12:45:00,2010-04-19 11:11:00,2011-10-31 12:45:00,18.666666666666668,0.42857142857142855,5.398365019011407,32.875
13146.0,228.91,1,154,13.465294117647058,2011-11-13 15:29:00,2011-11-13 15:29:00,0,2011-11-13 15:29:00,2011-11-13 15:29:00,2011-11-13 15:29:00,2011-11-13 15:29:00,1.0,1.0,1.4864285714285714,154.0
13147.0,712.8000000000001,4,144,178.20000000000002,2011-09-01 12:28:00,2011-11-29 13:59:00,89,2011-09-01 12:28:00,2011-11-29 13:59:00,2011-09-01 12:28:00,2011-11-29 13:59:00,2.966666666666667,1.348314606741573,4.95,36.0
13148.0,8123.6,36,4390,9.659453032104638,2009-12-07 15:26:00,2011-11-10 15:23:00,702,2009-12-07 15:26:00,2011-11-10 15:23:00,2009-12-07 15:26:00,2011-11-10 15:23:00,23.4,1.5384615384615385,1.8504783599088839,121.94444444444444
13149.0,1676.06,4,1280,19.48906976744186,2011-02-23 13:57:00,2011-11-25 13:09:00,274,2011-02-23 13:57:00,2011-11-25 13:09:00,2011-02-23 13:57:00,2011-11-25 13:09:00,9.133333333333333,0.43795620437956206,1.309421875,320.0
13150.0,435.02,4,170,48.33555555555555,2010-03-19 09:03:00,2010-08-26 10:15:00,160,2010-03-19 09:03:00,2010-08-26 10:15:00,2010-03-19 09:03:00,2010-08-26 10:15:00,5.333333333333333,0.75,2.5589411764705883,42.5
13151.0,2511.69,5,825,13.800494505494505,2010-03-22 09:40:00,2011-05-20 12:55:00,424,2010-03-22 09:40:00,2011-05-20 12:55:00,2010-03-22 09:40:00,2011-05-20 12:55:00,14.133333333333333,0.3537735849056604,3.044472727272727,165.0
13152.0,2114.98,9,969,15.325942028985507,2010-01-14 10:01:00,2010-10-18 13:44:00,277,2010-01-14 10:01:00,2010-10-18 13:44:00,2010-01-14 10:01:00,2010-10-18 13:44:00,9.233333333333333,0.9747292418772564,2.182641898864809,107.66666666666667
13153.0,486.22,1,418,32.41466666666667,2011-12-04 12:14:00,2011-12-04 12:14:00,0,2011-12-04 12:14:00,2011-12-04 12:14:00,2011-12-04 12:14:00,2011-12-04 12:14:00,1.0,1.0,1.1632057416267942,418.0
13154.0,997.43,5,972,10.282783505154638,2009-12-04 08:46:00,2011-07-18 15:21:00,591,2009-12-04 08:46:00,2011-07-18 15:21:00,2009-12-04 08:46:00,2011-07-18 15:21:00,19.7,0.25380710659898476,1.0261625514403292,194.4
13155.0,1750.18,6,909,10.671829268292683,2010-08-05 09:30:00,2011-11-06 15:41:00,458,2010-08-05 09:30:00,2011-11-06 15:41:00,2010-08-05 09:30:00,2011-11-06 15:41:00,15.266666666666667,0.3930131004366812,1.9253905390539054,151.5
13156.0,1586.54,3,914,15.255192307692308,2010-02-01 13:45:00,2010-11-19 13:09:00,290,2010-02-01 13:45:00,2010-11-19 13:09:00,2010-02-01 13:45:00,2010-11-19 13:09:00,9.666666666666666,0.3103448275862069,1.73582056892779,304.6666666666667
13157.0,5667.71,10,4753,22.40201581027668,2010-03-08 11:59:00,2011-10-21 13:50:00,592,2010-03-08 11:59:00,2011-10-21 13:50:00,2010-03-08 11:59:00,2011-10-21 13:50:00,19.733333333333334,0.5067567567567567,1.1924489795918367,475.3
13158.0,1508.18,5,992,15.081800000000001,2010-11-16 17:12:00,2011-09-06 11:58:00,293,2010-11-16 17:12:00,2011-09-06 11:58:00,2010-11-16 17:12:00,2011-09-06 11:58:00,9.766666666666667,0.5119453924914675,1.520342741935484,198.4
13159.0,1379.75,5,1045,11.309426229508198,2011-08-16 11:44:00,2011-12-01 11:20:00,106,2011-08-16 11:44:00,2011-12-01 11:20:00,2011-08-16 11:44:00,2011-12-01 11:20:00,3.533333333333333,1.4150943396226416,1.320334928229665,209.0
13160.0,91.8,1,56,22.95,2011-11-17 13:07:00,2011-11-17 13:07:00,0,2011-11-17 13:07:00,2011-11-17 13:07:00,2011-11-17 13:07:00,2011-11-17 13:07:00,1.0,1.0,1.6392857142857142,56.0
13161.0,478.88,2,106,14.08470588235294,2010-07-27 12:44:00,2011-01-30 14:03:00,187,2010-07-27 12:44:00,2011-01-30 14:03:00,2010-07-27 12:44:00,2011-01-30 14:03:00,6.233333333333333,0.32085561497326204,4.517735849056604,53.0
13162.0,9116.94,19,5668,37.51827160493827,2009-12-04 13:59:00,2011-08-09 15:59:00,613,2009-12-04 13:59:00,2011-08-09 15:59:00,2009-12-04 13:59:00,2011-08-09 15:59:00,20.433333333333334,0.9298531810766721,1.6084932956951306,298.3157894736842
13163.0,0.0,2,0,0.0,2010-02-21 16:22:00,2010-04-08 16:21:00,45,2010-02-21 16:22:00,2010-04-08 16:21:00,2010-02-21 16:22:00,2010-04-08 16:21:00,1.5,1.3333333333333333,,0.0
13164.0,297.46,3,114,24.78833333333333,2010-02-10 11:52:00,2010-05-19 13:52:00,98,2010-02-10 11:52:00,2010-05-19 13:52:00,2010-02-10 11:52:00,2010-05-19 13:52:00,3.2666666666666666,0.9183673469387755,2.609298245614035,38.0
13165.0,1451.1599999999999,3,1736,29.61551020408163,2010-10-22 17:04:00,2011-10-24 15:05:00,366,2010-10-22 17:04:00,2011-10-24 15:05:00,2010-10-22 17:04:00,2011-10-24 15:05:00,12.2,0.24590163934426232,0.835921658986175,578.6666666666666
13166.0,881.68,3,525,12.59542857142857,2010-10-21 14:29:00,2011-03-02 14:28:00,131,2010-10-21 14:29:00,2011-03-02 14:28:00,2010-10-21 14:29:00,2011-03-02 14:28:00,4.366666666666666,0.6870229007633588,1.679390476190476,175.0
13167.0,1125.15,5,1007,13.890740740740743,2010-11-14 12:58:00,2011-11-21 12:24:00,371,2010-11-14 12:58:00,2011-11-21 12:24:00,2010-11-14 12:58:00,2011-11-21 12:24:00,12.366666666666667,0.40431266846361186,1.1173286991062563,201.4
13168.0,1866.26,6,910,10.254175824175825,2010-06-15 15:00:00,2011-11-03 12:56:00,505,2010-06-15 15:00:00,2011-11-03 12:56:00,2010-06-15 15:00:00,2011-11-03 12:56:00,16.833333333333332,0.3564356435643565,2.050835164835165,151.66666666666666
13169.0,840.08,3,296,46.67111111111112,2010-05-26 15:58:00,2011-10-07 12:11:00,498,2010-05-26 15:58:00,2011-10-07 12:11:00,2010-05-26 15:58:00,2011-10-07 12:11:00,16.6,0.18072289156626503,2.8381081081081083,98.66666666666667
13170.0,116.01,1,147,3.6253125,2011-11-13 12:19:00,2011-11-13 12:19:00,0,2011-11-13 12:19:00,2011-11-13 12:19:00,2011-11-13 12:19:00,2011-11-13 12:19:00,1.0,1.0,0.7891836734693878,147.0
13171.0,426.81,5,227,8.891875,2011-02-13 14:16:00,2011-12-01 15:06:00,291,2011-02-13 14:16:00,2011-12-01 15:06:00,2011-02-13 14:16:00,2011-12-01 15:06:00,9.7,0.5154639175257733,1.8802202643171806,45.4
13172.0,69.6,1,48,69.6,2010-11-04 15:10:00,2010-11-04 15:10:00,0,2010-11-04 15:10:00,2010-11-04 15:10:00,2010-11-04 15:10:00,2010-11-04 15:10:00,1.0,1.0,1.45,48.0
13173.0,2620.5,13,1617,10.398809523809524,2009-12-10 12:52:00,2011-12-05 15:51:00,725,2009-12-10 12:52:00,2011-12-05 15:51:00,2009-12-10 12:52:00,2011-12-05 15:51:00,24.166666666666668,0.5379310344827586,1.6205936920222634,124.38461538461539
13174.0,9494.84,12,4541,8.387667844522968,2009-12-04 15:40:00,2011-11-23 14:35:00,718,2009-12-04 15:40:00,2011-11-23 14:35:00,2009-12-04 15:40:00,2011-11-23 14:35:00,23.933333333333334,0.5013927576601671,2.0909138956177054,378.4166666666667
13175.0,793.1,4,392,15.550980392156863,2009-12-04 12:11:00,2010-06-03 19:13:00,181,2009-12-04 12:11:00,2010-06-03 19:13:00,2009-12-04 12:11:00,2010-06-03 19:13:00,6.033333333333333,0.6629834254143646,2.023214285714286,98.0
13176.0,492.84,1,453,6.845,2011-10-24 15:43:00,2011-10-24 15:43:00,0,2011-10-24 15:43:00,2011-10-24 15:43:00,2011-10-24 15:43:00,2011-10-24 15:43:00,1.0,1.0,1.0879470198675496,453.0
13177.0,512.2,2,180,17.073333333333334,2010-10-05 10:35:00,2011-10-06 09:56:00,365,2010-10-05 10:35:00,2011-10-06 09:56:00,2010-10-05 10:35:00,2011-10-06 09:56:00,12.166666666666666,0.16438356164383564,2.845555555555556,90.0
13178.0,13997.89,25,8749,20.11191091954023,2009-12-16 14:00:00,2011-11-13 16:14:00,697,2009-12-16 14:00:00,2011-11-13 16:14:00,2009-12-16 14:00:00,2011-11-13 16:14:00,23.233333333333334,1.0760401721664274,1.5999417076237283,349.96
13179.0,572.3100000000001,1,368,16.832647058823532,2010-03-31 11:40:00,2010-03-31 11:40:00,0,2010-03-31 11:40:00,2010-03-31 11:40:00,2010-03-31 11:40:00,2010-03-31 11:40:00,1.0,1.0,1.5551902173913046,368.0
13180.0,86.1,1,42,21.525,2010-04-11 13:37:00,2010-04-11 13:37:00,0,2010-04-11 13:37:00,2010-04-11 13:37:00,2010-04-11 13:37:00,2010-04-11 13:37:00,1.0,1.0,2.05,42.0
13181.0,359.69,1,171,18.931052631578947,2010-11-23 15:05:00,2010-11-23 15:05:00,0,2010-11-23 15:05:00,2010-11-23 15:05:00,2010-11-23 15:05:00,2010-11-23 15:05:00,1.0,1.0,2.103450292397661,171.0
13182.0,121.18,1,201,11.016363636363637,2011-10-25 13:46:00,2011-10-25 13:46:00,0,2011-10-25 13:46:00,2011-10-25 13:46:00,2011-10-25 13:46:00,2011-10-25 13:46:00,1.0,1.0,0.6028855721393035,201.0
13183.0,7010.88,18,4001,43.54583850931677,2010-03-14 12:32:00,2011-12-02 10:30:00,627,2010-03-14 12:32:00,2011-12-02 10:30:00,2010-03-14 12:32:00,2011-12-02 10:30:00,20.9,0.861244019138756,1.7522819295176206,222.27777777777777
13184.0,1648.79,12,1662,9.009781420765027,2011-02-22 17:25:00,2011-11-25 12:02:00,275,2011-02-22 17:25:00,2011-11-25 12:02:00,2011-02-22 17:25:00,2011-11-25 12:02:00,9.166666666666666,1.309090909090909,0.9920517448856799,138.5
13185.0,71.4,1,12,71.4,2011-03-17 11:56:00,2011-03-17 11:56:00,0,2011-03-17 11:56:00,2011-03-17 11:56:00,2011-03-17 11:56:00,2011-03-17 11:56:00,1.0,1.0,5.95,12.0
13186.0,1539.69,5,804,18.329642857142858,2011-08-03 09:09:00,2011-10-31 11:40:00,89,2011-08-03 09:09:00,2011-10-31 11:40:00,2011-08-03 09:09:00,2011-10-31 11:40:00,2.966666666666667,1.6853932584269662,1.9150373134328358,160.8
13187.0,348.31,5,353,5.358615384615384,2010-03-25 17:18:00,2011-01-06 18:57:00,287,2010-03-25 17:18:00,2011-01-06 18:57:00,2010-03-25 17:18:00,2011-01-06 18:57:00,9.566666666666666,0.5226480836236934,0.98671388101983,70.6
13188.0,114.60000000000001,1,25,57.300000000000004,2011-11-28 15:28:00,2011-11-28 15:28:00,0,2011-11-28 15:28:00,2011-11-28 15:28:00,2011-11-28 15:28:00,2011-11-28 15:28:00,1.0,1.0,4.5840000000000005,25.0
13189.0,260.68,2,842,8.988965517241379,2011-08-16 13:12:00,2011-11-21 10:39:00,96,2011-08-16 13:12:00,2011-11-21 10:39:00,2011-08-16 13:12:00,2011-11-21 10:39:00,3.2,0.625,0.3095961995249406,421.0
13190.0,518.76,4,306,28.82,2009-12-07 12:13:00,2010-06-13 15:47:00,188,2009-12-07 12:13:00,2010-06-13 15:47:00,2009-12-07 12:13:00,2010-06-13 15:47:00,6.266666666666667,0.6382978723404256,1.6952941176470588,76.5
13191.0,164.69,1,115,2.79135593220339,2010-02-19 17:02:00,2010-02-19 17:02:00,0,2010-02-19 17:02:00,2010-02-19 17:02:00,2010-02-19 17:02:00,2010-02-19 17:02:00,1.0,1.0,1.4320869565217391,115.0
13192.0,2544.53,8,1618,15.42139393939394,2010-01-22 08:37:00,2011-09-05 14:13:00,591,2010-01-22 08:37:00,2011-09-05 14:13:00,2010-01-22 08:37:00,2011-09-05 14:13:00,19.7,0.40609137055837563,1.5726390605686034,202.25
13193.0,117.88,1,50,4.0648275862068965,2011-10-09 14:30:00,2011-10-09 14:30:00,0,2011-10-09 14:30:00,2011-10-09 14:30:00,2011-10-09 14:30:00,2011-10-09 14:30:00,1.0,1.0,2.3575999999999997,50.0
13194.0,472.78,2,326,47.278,2010-10-14 11:54:00,2011-07-27 09:01:00,285,2010-10-14 11:54:00,2011-07-27 09:01:00,2010-10-14 11:54:00,2011-07-27 09:01:00,9.5,0.21052631578947367,1.450245398773006,163.0
13195.0,172.38,1,83,3.315,2010-10-21 13:07:00,2010-10-21 13:07:00,0,2010-10-21 13:07:00,2010-10-21 13:07:00,2010-10-21 13:07:00,2010-10-21 13:07:00,1.0,1.0,2.076867469879518,83.0
13196.0,3059.64,8,2004,16.103368421052632,2010-04-01 12:54:00,2011-11-28 13:54:00,606,2010-04-01 12:54:00,2011-11-28 13:54:00,2010-04-01 12:54:00,2011-11-28 13:54:00,20.2,0.39603960396039606,1.5267664670658683,250.5
13197.0,373.01,1,204,19.632105263157893,2010-04-09 09:14:00,2010-04-09 09:14:00,0,2010-04-09 09:14:00,2010-04-09 09:14:00,2010-04-09 09:14:00,2010-04-09 09:14:00,1.0,1.0,1.8284803921568626,204.0
13198.0,4912.28,12,3438,15.255527950310558,2010-10-01 13:27:00,2011-11-29 15:17:00,424,2010-10-01 13:27:00,2011-11-29 15:17:00,2010-10-01 13:27:00,2011-11-29 15:17:00,14.133333333333333,0.8490566037735849,1.4288190808609655,286.5
13199.0,16404.98,69,12010,78.49272727272727,2009-12-05 10:11:00,2011-12-06 12:30:00,731,2009-12-05 10:11:00,2011-12-06 12:30:00,2009-12-05 10:11:00,2011-12-06 12:30:00,24.366666666666667,2.831737346101231,1.3659433805162364,174.05797101449275
13200.0,870.09,4,516,18.915,2011-08-05 14:50:00,2011-11-20 15:35:00,107,2011-08-05 14:50:00,2011-11-20 15:35:00,2011-08-05 14:50:00,2011-11-20 15:35:00,3.566666666666667,1.1214953271028036,1.6862209302325581,129.0
13201.0,1240.61,4,1039,14.097840909090907,2010-03-07 11:01:00,2010-07-25 14:30:00,140,2010-03-07 11:01:00,2010-07-25 14:30:00,2010-03-07 11:01:00,2010-07-25 14:30:00,4.666666666666667,0.8571428571428571,1.1940423484119345,259.75
13202.0,1571.3500000000001,8,571,22.447857142857146,2009-12-09 10:48:00,2010-11-26 12:05:00,352,2009-12-09 10:48:00,2010-11-26 12:05:00,2009-12-09 10:48:00,2010-11-26 12:05:00,11.733333333333333,0.6818181818181819,2.7519264448336256,71.375
13203.0,2630.55,11,2407,15.473823529411765,2009-12-17 14:15:00,2011-11-30 10:45:00,712,2009-12-17 14:15:00,2011-11-30 10:45:00,2009-12-17 14:15:00,2011-11-30 10:45:00,23.733333333333334,0.4634831460674157,1.0928749480681348,218.8181818181818
13204.0,966.6600000000001,1,428,16.958947368421054,2009-12-08 14:56:00,2009-12-08 14:56:00,0,2009-12-08 14:56:00,2009-12-08 14:56:00,2009-12-08 14:56:00,2009-12-08 14:56:00,1.0,1.0,2.258551401869159,428.0
13205.0,2803.2,1,256,2803.2,2010-09-22 16:26:00,2010-09-22 16:26:00,0,2010-09-22 16:26:00,2010-09-22 16:26:00,2010-09-22 16:26:00,2010-09-22 16:26:00,1.0,1.0,10.95,256.0
13206.0,8280.13,15,6878,14.178304794520546,2009-12-07 13:48:00,2010-11-04 16:50:00,332,2009-12-07 13:48:00,2010-11-04 16:50:00,2009-12-07 13:48:00,2010-11-04 16:50:00,11.066666666666666,1.355421686746988,1.2038572259377724,458.53333333333336
13207.0,535.86,4,178,41.22,2010-04-06 16:37:00,2011-11-24 14:52:00,596,2010-04-06 16:37:00,2011-11-24 14:52:00,2010-04-06 16:37:00,2011-11-24 14:52:00,19.866666666666667,0.20134228187919462,3.0104494382022473,44.5
13208.0,1970.5,10,1327,7.727450980392157,2009-12-03 13:25:00,2011-10-12 09:54:00,677,2009-12-03 13:25:00,2011-10-12 09:54:00,2009-12-03 13:25:00,2011-10-12 09:54:00,22.566666666666666,0.4431314623338257,1.4849284099472495,132.7
